# kind	container	item_name	cfg	src_file	dst_file	header_change
mod	-	tests	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/tests.rs	no
const	-	CORE_MAX_BATCH_ENTITIES	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
const	-	CORE_MAX_LIST_LIMIT	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
const	-	PLATFORM_ANNOUNCEMENT_MESSAGE_TYPE	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
const	-	PLATFORM_ANNOUNCEMENT_VOICE	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
const	-	ANNOUNCEMENT_STATUS_ACTIVE	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
const	-	ANNOUNCEMENT_STATUS_CORRECTED	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
const	-	ANNOUNCEMENT_STATUS_RETRACTED	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreTextField	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreBatchEntityInput	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreBatchRequest	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreBatchEntityResult	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreBatchResponse	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreQueryRequest	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreHydrateRequest	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
enum	-	CoreHydrateStatus	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreHydrateResponse	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreHydrateDeletionMetadata	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
enum	-	CoreHydrateDeletionSource	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
enum	-	CoreHydrateDeletionReason	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreBatchShortIdHydrateRequest	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreBatchShortIdHydrateResponse	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreBatchShortIdHydrateItem	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
enum	-	CoreShortIdHydrateOutcome	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreShortIdHydrateError	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
enum	-	CoreShortIdHydrateErrorKind	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreListQuery	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreCreateEntityRequest	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreEntityWriteResponse	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	core_batch	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	list_core_outbound_capabilities	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	get_core_outbound_capability	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	get_core_outbound_verb_contract	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	outbound_capability_error	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	core_query	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	core_hydrate	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	core_batch_short_id_hydrate	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	hydrate_short_id_response	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	core_hydrate_deletion_metadata	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreEntityTimestamps	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	core_entity_timestamps	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	encode_core_body	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	core_body_for_write	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	normalize_platform_announcement_body	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	is_platform_announcement_body	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	announcement_status	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	announcement_original_text	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	object_string_field	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	object_bool_field	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	stage_core_entity_put	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	core_text_fields	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	non_empty_query	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	validate_core_query_seeds	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	run_core_query	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	parse_short_ref_request	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	parse_short_ref	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	parse_short_ref_parts	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	core_list_limit	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	core_list_entities_by_type	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	collect_live_entity_page	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	count_live_entities_by_type	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	is_deleted_shell_for_core_list	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	project_entity_ids	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
struct	-	CoreEntityWriteInput	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	write_core_entity	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
fn	-	project_core_entity	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/core.rs	yes
const	-	CORE_RUN_TREE_RUN_ID_MAX_BYTES	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
struct	-	CoreRunTreeQuery	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
struct	-	CoreRunTreeInterventionRequest	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
enum	-	CoreRunTreeInterventionKind	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
struct	-	CoreRunTreeInterventionResponse	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
enum	-	CoreRunTreeInterventionEffect	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
struct	-	CoreRunTreeResponse	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
struct	-	CoreRunTreeNode	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
enum	-	CoreRunTreeStatus	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
struct	-	CoreRunTreeTimestamps	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
struct	-	CoreRunTreeFailure	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
struct	-	CoreRunTreeEvent	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
enum	-	CoreRunTreeEventKind	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
enum	-	CoreRunTreeRepair	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	core_run_tree	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	core_run_tree_observe	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	core_run_tree_intervene	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	validate_core_run_tree_query	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	core_run_tree_response	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	core_run_tree_node	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	core_run_tree_status	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	core_run_tree_event	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	core_run_tree_event_kind	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	job_intervention_kind	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	core_run_tree_intervention_effect	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	core_run_tree_repair	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
fn	-	parse_job_id_param	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/run_tree.rs	yes
struct	-	CoreMemoryTimelineResponse	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
struct	-	CoreMemoryTimelineRecord	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
enum	-	CoreMemoryTimelineRecordState	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
struct	-	CoreMemoryVerbRequest	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
enum	-	CoreMemoryVerbDeleteReason	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
struct	-	CoreMemoryVerbResponse	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
struct	-	CoreMemoryVerbDeleteOutcome	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
enum	-	CoreMemoryOperationKind	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
fn	-	core_memory_timeline	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
fn	-	core_memory_verb	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
fn	-	core_memory_timeline_response	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
fn	-	core_memory_timeline_state	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
fn	-	core_memory_operation_kind	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
fn	-	parse_required_entity_id	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
fn	-	core_memory_delete_reason	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/memory.rs	yes
struct	-	CoreCreateTurnRequest	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/conversations.rs	yes
fn	-	list_core_conversations	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/conversations.rs	yes
fn	-	create_core_conversation	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/conversations.rs	yes
fn	-	list_core_conversation_turns	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/conversations.rs	yes
fn	-	create_core_conversation_turn	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/conversations.rs	yes
fn	-	get_core_turn	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/conversations.rs	yes
fn	-	core_list_conversation_turns	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/conversations.rs	yes
fn	-	count_live_conversation_turns	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/conversations.rs	yes
const	-	EIRI_SESSION_RAG_STATE_MAX_ENTRIES	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/context_pack.rs	yes
const	-	EIRI_SESSION_RAG_SESSION_ID_MAX_BYTES	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/context_pack.rs	yes
const	-	EIRI_SESSION_RAG_LAST_RESULT_IDS_MAX	-	crates/oneiron-server/src/api.rs	crates/oneiron-server/src/api/context_pack.rs	yes
