# kind	container	item_name	cfg	src_file	dst_file	header_change
const	-	ENTITY_TYPE_CLAIM	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_TURN	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_SESSION	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_MESSAGE	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_PERSON	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_RELATIONSHIP	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_EVENT	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_SKILL	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_SUMMARY	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_PLACE	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_ASSET_TEXT	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_CONVERSATION	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_ORG	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_FACET	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_WORLD	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_ASSET	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_NOTIFICATION	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_AGENT_DEF	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_TASK_LIST	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_TASK	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_MACHINE	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_CODE_ARTIFACT	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_CODE_SYMBOL	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_BLOB_ARTIFACT	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_REDACTION_AUDIT	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_MODEL	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_AUTHORITY_LOG	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_POLICY_MANIFEST	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_FEDERATION_GRANT	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_ACCESS_GRANT	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_PSYCH_PROFILE	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_CHANNEL_IDENTITY	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_COUNTERPARTY_CONTACT	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_OUTBOUND_GRANT	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_PERSONA_SNAPSHOT_EXPORT	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
enum	-	EntityClassification	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
enum	-	TypeByteBand	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	TYPE_BYTE_SEMANTIC	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	TYPE_BYTE_BAND_CORE_START	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	TYPE_BYTE_BAND_CORE_END	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	TYPE_BYTE_BAND_COMPANION_START	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	TYPE_BYTE_BAND_COMPANION_END	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	TYPE_BYTE_BAND_PRODUCTIVITY_START	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	TYPE_BYTE_BAND_PRODUCTIVITY_END	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	TYPE_BYTE_BAND_CRM_START	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	TYPE_BYTE_BAND_CRM_END	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	TYPE_BYTE_BAND_MAINTENANCE_START	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
fn	-	band_of	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
fn	-	is_structural_kind	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
struct	-	EntityTypeRegistryEntry	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
struct	-	StructuralKindRegistration	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	ENTITY_TYPE_REGISTRY	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
fn	-	short_id_prefix	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
fn	-	entity_type_registry_entry	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
fn	-	static_short_id_prefix_collision	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
fn	-	validate_entity_type	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
const	-	MAINTENANCE_TYPE_BYTE_BAND_START	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
fn	-	validate_public_entity_type	-	crates/oneiron/src/types.rs	crates/oneiron/src/registry.rs	no
